value
25.5
23.2
19.2
20.0
26.9
24.9
19.2
19.7
18.0
23.5
40.9
28.6
27.7
28.3

29.5
20.3
29.5
25.7
26.6
25.2
21.2
27.7
27.2
25.5
23.2
21.7
22.9
27.7
24.9
23.7
20.3
27.2
26.3
42.9
36.9
36.3
43.2

33.2
24.6
25.7
34.6
34.3
36.3
29.2
45.2
39.8
56.3
66.4
53.8
26.0
25.7
26.6
30.3
31.5
32.3
35.8
21.2
26.6
26.0
264.0
28.9
27.2
27.7
24.6
27.5
24.0
21.7
26.6
26.9
60.1
26.3
22.9
27.5
26.3
26.3
26.6
21.2
27.2
24.6
29.7
26.9
25.2
22.6
282.3
24.6
24.9
26.0
30.3
32.6
36.0
33.7
45.5
43.5
52.6
47.5
36.0
30.3
17.7
22.9
22.9
21.5
19.2
26.0
29.2
28.6
21.7
334.0
22.0
24.0
20.6
23.5
32.6
26.9
29.7
32.0
43.5
29.7
24.6
32.6
41.5
60.9
95.5
36.3
25.7
28.9
27.7
27.7
27.7
30.9
20.6
26.3
34.6
28.0
32.6
29.5
35.2
34.3
26.6
27.7
28.0
31.5
36.9
35.2
31.2
30.0
40.6
34.0
38.0
34.9
36.9
35.5




























































27.2
24.3
22.0
26.6
24.0
23.7
24.6
23.5
24.0
27.2
28.0
19.7
25.5
26.6
18.9
20.6
18.6
20.3
29.5
29.7
28.0
31.7
26.6
26.6
29.7
28.9
29.5
30.0
28.6




























































41.5
36.9
35.8
33.5
32.9
28.9
27.7
22.0
18.3
18.9
20.6
27.5
29.2
29.7
27.7
20.6
26.0
24.6
25.5
28.0
22.3
32.6
31.5
37.5
27.7
30.3
35.5
30.3
25.2
25.5
24.6
25.5
23.7
21.7
19.4
24.6
20.9
23.7
22.0
28.9
27.7
34.9
32.6
29.2
29.2
30.3
32.6
34.6
30.6
32.9
34.0
24.9
25.7
29.7
24.6
24.3
26.9
23.5
21.5
22.6
16.6
22.9






40.3
107.5
38.6
35.8
37.5
31.7
28.3
28.9
30.9
27.2
31.2
32.0
31.2
34.3
32.9
27.2
24.6








36.3
26.9
41.8
40.0
38.3
53.5
33.2
32.9
33.5
28.9
39.5
38.0
32.6
30.0
28.9
26.0
27.2
23.7
30.0
24.6
34.0
31.2
26.6
24.3
24.9
26.9



29.5
28.3
27.7
31.5
30.3
23.2
22.0
24.3
26.3
23.5
21.7
25.5
23.7
22.6
22.3
22.3
23.7


























27.7
30.3
27.2
27.2
26.6
26.0
26.6
26.3
25.5
27.5
28.3
29.5
28.0
30.0
28.0
30.6
28.9
29.7
29.5
26.3
30.3
29.5
20.6
25.5
21.5
22.9
30.0
28.9
29.5
28.3
30.0
26.0
30.3
30.3
22.0
26.6
24.3
27.5
20.9
23.7
20.6
25.2
23.7
28.0
27.5
24.6
33.5
35.8
36.3
44.3
22.6
21.7
24.9
21.7
33.2
29.5
29.2
34.3
24.6
18.6
27.5
20.3
26.9
24.6
26.3
24.6
23.5
19.7
20.9
21.2
22.3
27.7
31.2
26.9
24.6
27.5
21.7
31.2
38.0
30.3
26.0
27.2
41.2
37.8
40.9
38.6
36.0
33.7
33.7
37.2
26.6
26.3
23.2
25.7
33.2
41.5
52.1
41.5

























32.6
40.9
27.7























































































































































































































































































































































































































































































































































































































































































































































































































































27.2


































30.6
32.0

20.3
32.0
30.9
30.3
24.6
25.5
52.1
49.5

29.5
42.6
65.8
71.5
104.7
66.4
45.8
34.3
29.7
25.2
19.4
14.3
15.4
18.3
34.6
35.2
42.3
42.0
13.2
19.2
4.3
4.6
6.6

13.2
60.1
42.9
56.3
69.8
62.3

152.3
41.2
44.9
32.0
21.5
8.0
7.7
10.9
13.2
18.0
14.6
24.0
22.6
31.5
42.3
38.0








52.6
32.0
25.7
21.2
16.3
10.3
4.9
10.6
15.4
20.3
15.2
23.5
34.3
31.5
61.8
74.1

53.8
48.0
43.8
57.5
60.9
36.9
36.3

20.9
14.3
17.4
16.9
12.0
11.4
11.2
26.3
19.7
16.6
15.7
18.6
41.5
40.0
32.3

25.7
45.5
51.2
48.9
30.3
8.0
6.9


8.9
4.9
25.7
20.6
10.0
10.0


11.4
12.6
12.6
125.6
19.2
15.2
12.3

68.4
60.6
41.5
29.5
13.7
13.7


14.0
16.3
4.6
17.2
15.2
18.0
18.6
24.0
27.5
33.2
28.3
221.1
52.1
40.9
31.5
70.9
67.8
49.8
34.0
18.9
8.9
10.3
12.3
9.4
11.2
13.4
15.7
25.7
20.0
18.3
15.4
17.2
52.3
48.6
23.7
290.0
16.6
22.3
34.0
41.8
29.2
16.3
10.6
9.7
14.0
13.7

11.2
3.4
4.9
8.9
13.4
4.0
6.9
21.7
30.3
28.6
119.0
73.8
251.7
55.2
50.1
46.0
58.3
68.1
55.5
52.1
23.7
51.2
21.7
15.7
17.2
9.2
11.2
8.3
10.6
23.5
47.2
72.6
74.1
65.5
128.7
89.2
227.9
51.8
46.6
72.6
68.6
31.5
25.7
27.5
25.2
16.9
13.4
12.6
14.3
16.3
11.4
16.6
16.3
16.9
55.5
51.5
56.1
45.8
48.0
43.2
222.5
30.9
25.5
39.8
45.8
210.2
143.9
136.7
152.4
35.5
50.3
46.0
34.0
23.7
17.7
38.6



























14.9

39.8
32.0
25.7





68.4
65.8


27.2












19.7
13.2

20.0
25.7












6.3

9.7
9.2
6.6

10.3
10.9
12.6

8.3
14.3
17.7

29.5
27.7
29.2

22.0
25.2
27.5

57.5
48.9






43.8
37.5
21.7

13.2
14.9
19.4

30.3
26.9
21.7

14.0
14.6
19.7

78.4
70.9
62.3

21.7
22.6
24.9

32.9
31.7
30.6

15.4
18.3
14.0

28.0
33.7
61.8

49.5
47.5
48.6

66.9
42.0
24.0

13.4
15.4
8.3

8.3
12.3
10.9

20.6
20.3
19.7





























14.6

6.0
7.7


77.5
58.6
53.5

70.1
78.9
68.4

45.5
41.8
41.5

116.4
103.0
64.9

25.7
25.2
20.9

10.9
11.4
13.2

37.8
44.3
49.8

29.5
22.0
20.9

26.0
25.5
54.6

38.3
23.5
18.9

17.7
14.3


10.6
6.6
35.8

32.9
21.7
28.0

30.6
84.1
58.6

28.0
61.2
51.2

80.1
48.3
17.7

19.2
10.0
4.6


12.3
13.7

29.5
31.2
35.8

44.0
44.0
28.6

38.3
68.9
40.9

31.7
28.6
18.0

8.3
12.3
12.6

21.5
22.6
22.9

12.3
14.0
27.5

34.9
30.6
28.3

58.1

60.3

28.3
40.0
10.6

13.2
8.0
10.3

9.2
6.3
8.9

39.5
65.2
30.3

26.0
23.2
16.9

28.6
40.0
37.8

35.8
42.0
24.9

40.6
20.3
20.9

16.6
20.3
38.0

22.3
26.3
18.9

32.3
26.3
25.5

15.2
15.7
25.7

64.1
75.8
60.6

30.3

26.6

21.7
18.6
30.9

21.7
14.3
16.0

22.9
28.9
24.0

18.6
20.0
24.0

18.6
25.7
49.5

14.3
9.7
19.2

10.6
8.9
28.0

28.0
36.6
40.9

44.9
46.9
125.8

66.9
84.9
71.8

77.2
96.1


13.7
12.9
8.3

10.0
10.0
18.0

39.8
43.5


35.5
42.6
74.1

50.3
62.6
66.1

64.6
99.2
33.2

6.0
11.7
10.6

17.7
18.3
22.6

19.4
29.5
38.6

68.1
60.6
69.2

52.6
64.9
68.9

56.6
44.6
29.7

24.9
20.3
32.6

19.2
22.9


17.7
29.5
21.7

2.9
2.3
11.7

32.3
25.5
25.7


34.0
15.2

15.2
10.9
17.4

11.7
14.6
9.4

8.9
10.3
10.6

14.0
26.0
21.2

19.4
19.7
16.0

27.5
23.2
16.0

9.4



17.2
21.5
16.3

20.9
16.0
13.7

12.0
7.7
7.7

11.4
8.3
19.4

97.8
88.1


23.5



19.2
14.0
16.0

18.6
18.0
20.3

53.5
56.1
59.8

31.2
30.0
25.7


31.5
28.9

18.3
8.6
13.2

20.9
15.4
25.7

12.9
12.9
13.4

20.6
29.7
24.0

17.7
26.0
27.2

86.9
64.1
70.6

39.8
29.7
22.3

15.7
11.4
11.4

21.7
26.0
37.5

21.7
17.4
28.6










20.3
12.6


7.7
17.4

8.6
10.3
16.6

30.9
29.2
30.3

37.5
57.5
68.9

64.1
57.8
31.7


16.9
19.2

12.9

















40.6

25.7

18.3

13.2
9.7


23.7
24.6
23.5

43.8
83.5
44.9

50.3
53.8
26.3

22.6
11.4
10.3

8.0
4.9
6.9

1.1
9.2



22.6
29.5

38.3
34.6
33.2

12.3
17.2
46.0

16.9

4.9


5.1
3.1

10.0
4.6
25.7


19.4
29.2

24.0
32.0
23.2

38.6
50.9
68.1

72.4
33.5
10.0

15.2



14.0
17.2
26.9

36.3
24.6
19.7

78.6
38.0
17.2

25.2
35.8
23.5

14.0
9.2
9.7

12.9
9.4
8.3

12.0
11.7
22.6

6.0
17.7
22.3

50.9
29.7
20.3

20.6
25.5
20.9

25.2
14.9
16.0

11.2
7.2
3.4

3.4
5.4
4.9

33.2
29.5
28.9

36.3
69.2
26.3

31.2
37.5
39.8

25.2

10.6

12.6
10.0
15.2

12.0
9.2
29.2

20.3
17.7
14.0

39.2
45.5
27.5

16.9
21.2
26.6

29.2
26.0
21.2

8.9
14.0
7.7

6.3

14.0

12.9
14.3
13.2

46.0
31.7
43.5

24.9
43.5
51.2

29.7
23.5
12.3

17.2
14.9
18.6

20.0
23.2
22.0

24.3
21.5
24.3

29.5
34.6
26.3

7.2
11.4
10.9

27.2
34.9
26.9

6.3
5.4
6.3

20.3
12.9
19.7

6.0
9.2
6.3

33.7
27.7
24.3

4.6
7.4
3.7

66.1
74.4
49.2

16.0
16.3
16.3

7.4
2.3
5.7

22.6
19.2
18.6

44.6
31.2
36.3

33.2
43.5
43.2

60.3
26.0
24.0

16.6
16.0
10.6

8.3
10.3
40.0

25.2
22.3
31.7

67.2
92.1
56.9

47.2
68.9
55.8

128.7
60.3
33.7

18.3
13.7
10.9

6.0
3.1
12.0

44.9
37.8
33.5

37.5
25.2
14.3

18.0
25.7
36.0

110.4
63.2
47.8

17.4
39.8
64.6

29.5
31.7
40.6

13.4
7.4
6.9

12.0
12.9
17.4

11.7
15.2
13.2

12.0





















































20.6

18.3
20.0
17.4

14.0
10.9
15.7

8.9
20.6
19.2

12.9
13.2
10.3

9.2
10.9
13.4

21.5
26.0
25.5

35.5
32.9
30.6

26.0
24.6
26.3

14.0
16.9
21.2

13.7
16.6




32.9


24.9
27.2

14.6
22.9
20.3

22.9
20.0
19.4

17.7
15.4
15.7

20.3
10.9
14.3

12.9

10.0

15.4
14.6
13.4

37.2
33.5
22.6

12.6
12.0
12.3

16.9
22.3
18.3

14.0
8.9
12.9

13.2
11.7
10.9






18.6
21.5

13.2
13.7
10.0

8.6
14.9
11.4

10.0
8.9
7.2

17.4
25.7
25.5

16.6
15.4
14.0

19.2
21.7
21.5

16.6
14.9
16.3

20.6
19.7
24.9

10.3
9.7
13.7

2.9
9.7
8.6

18.3
20.0
17.4

16.9
14.0
14.3

14.0
9.2
13.2

20.3
20.6
18.6

19.4
14.9
21.5

22.6
20.3
16.6

24.0
16.3
20.3

14.3
15.2
17.2

14.6
14.6
15.7
11.7
16.6
21.2
17.7
20.3
15.4
14.0
12.9
11.4
6.6
12.3
12.3
7.2
16.6
12.3
17.2
16.3
19.7
16.0
15.4
12.6
12.9
15.4
12.9
17.4
15.4
14.9
12.0
14.6
14.3
13.4
19.4
10.9
12.0
14.6
10.3
12.9
26.0
22.6
24.3
23.2
20.9
15.7
19.2
22.9
13.2
14.0
15.7
18.9
10.9
9.4
8.0






































13.4
16.9

21.7
16.6
18.6

3.4
7.7
3.4

16.0
15.4
17.4

11.4
8.9
9.4

22.6
18.6
20.9

7.7
1.1
0.6

17.2
21.2
20.6

16.0
19.2
22.6

20.3
15.2
16.0

19.2
20.9
18.6

21.5
18.9
18.0

10.3
6.9
5.1

14.9
9.7
13.7

5.1
8.6
14.3

19.2
22.9
20.9

8.3
11.4
8.0

10.0
10.0
8.9

15.4
13.7
18.3

16.0
11.2
13.2

17.7
12.6
15.7

12.3
10.9
12.0

16.9
14.0
8.6



16.6

13.2
17.4
15.7

25.7
22.0
22.3

17.7
16.9
17.2

21.2
20.3
25.5

8.3
6.6
5.4

13.7
17.2
16.6

16.3
15.4
10.3

12.9
17.4
15.2

18.6
16.0
15.7

14.3
11.4
20.0

13.7
6.9
6.9

16.9
12.6
18.0

12.9
11.7
15.4

12.9
20.6
19.4

2.9
6.6
12.6

12.6
17.7
24.9



18.6









15.7
16.3
10.0

7.2
13.7
10.9

22.9
25.7
22.3

10.6

11.2

25.7
18.3
19.2



14.9

13.7
12.3
15.4

9.4
11.4
8.9

2.6
8.9
4.6

14.3
7.2
15.2

16.9
13.2
14.9

17.7
14.9
20.9

16.6
20.0
12.3

8.3
6.0
11.4

20.9
16.3






12.9
8.6
12.0

5.1
9.2
9.4

21.7
20.6
22.9

5.7
8.6
16.3

8.9
15.7
14.6

22.0
21.5
17.2

15.2
11.2


8.0
10.0
10.9

21.2
19.4
14.9

13.7
11.7
10.3

18.0
14.0
16.0

12.9








17.4
18.6

24.9
25.2
20.6

12.0
16.9
12.0

21.5
21.7
28.0

16.3
9.7
10.0

12.0
13.2
14.0

16.6
12.9
18.0

25.2
20.6
18.0

8.3
11.2
10.9

14.6
9.2
16.3

15.2
24.9
24.6

19.2
16.3
17.7

13.4
13.2
13.2

22.6
15.2
15.2

21.7
12.3
20.9

19.2
20.6
27.5

8.6
9.4
12.6

21.7
26.9
22.3

7.4
19.4
19.7

19.7
18.9
21.5

18.6
20.6
17.4

15.4
19.7
21.2

16.3
16.3
13.4

16.6
13.7
17.2

13.2
9.4
18.0

25.5
20.9
18.6

16.3
10.9
11.7

9.2
7.2
8.6

13.4
16.6
17.2

20.3
21.5
18.6

17.4
20.6
22.3

15.2
13.4
21.7

16.9
15.7
13.4

12.6
17.2
20.0

17.4
22.3
18.9

11.7
8.3
3.7

18.0
14.9
20.0

13.7
14.6
15.7

17.2
18.0
19.4

18.3
12.0
16.3

13.4
15.4
13.2

18.6
20.6
16.3

18.9
7.4
13.7

23.5
15.4
25.2

24.3
16.6
11.7

16.0
12.9
23.2

8.0
11.7
10.3

13.7
15.7
13.7

17.2
19.4
22.0

26.0
22.0
18.9

9.2
9.7
14.3

15.7
18.6
19.7

26.0
28.9
28.3

22.0
13.4
19.2

12.0
30.0
41.8

28.3
25.7
22.0

35.2
26.0
28.6

18.9
17.2
22.3

20.9
25.7
24.0

20.9
17.4
24.6

14.9
15.7
19.2

21.5
18.0
21.7

13.4
13.7
8.0










30.6
30.0

38.3
39.8
22.6

32.6
31.5
27.2

22.9
21.7
22.6

19.2
17.2
24.0

23.2
19.4
19.4

14.6
11.7
15.2

15.4
17.7
15.4

15.7
15.4
14.0

15.4
14.9
10.3

20.9
13.7
18.3

16.0
18.3
15.2

15.2
16.0
19.4

14.0
18.9
16.0

17.7
17.2
21.7

7.2
10.0
7.7

18.0
22.0
29.2

18.9
20.6
21.2

12.0
11.7
16.6

13.4
15.2
18.9

15.7
15.2
15.4

6.3
4.0
5.4

17.2
19.4
17.4

16.6
20.3
22.3

26.9
25.5
30.0






































































































































































































































































































































































































22.3


18.9




13.2












14.6

18.3
15.7
12.6

10.0











10.3
10.3
12.6























8.3


13.7
21.5

15.2
10.3
9.2

15.2
10.6
12.3

13.4
24.9
22.0

10.0
5.4
4.6

11.7
10.6
17.7

3.1
8.6
3.4

7.4
8.3
5.7

6.9
12.9
8.6

9.2
9.2
12.0

12.3
15.7
11.2

20.6
19.7
16.6

18.6
18.3
14.9

23.7
17.4
17.2

13.7
6.3
12.9

16.6
10.6
21.7

4.3
5.7
7.2

16.6
13.4
10.3

17.7
22.6
23.5

26.0
22.0
17.4

16.6
18.9
17.7

10.6
9.4
18.3

17.7
23.7
21.2

11.2
9.2
5.4

22.0
17.7
23.5

19.7
14.6
16.9

26.3
22.3
21.2

26.9
28.3
29.7

13.2
16.6
18.3

16.3
16.6
16.0

15.7
20.0
20.3

17.4
14.9
16.0

15.2
12.6
16.0

6.9
4.3
14.9

17.4
14.6
5.7


18.3
16.9

17.4
16.6
22.3

10.9
16.3
11.7

14.3
9.4
14.6

28.0
30.9
25.5

19.4
22.6
20.0

23.2
18.9
19.4

10.9
13.7
16.6

15.7
17.2
19.2

6.0
10.9
9.2

14.3
23.5
15.2

6.0
9.2
6.0

13.4
9.7
9.2

18.0
18.0
16.9

24.0
22.6
20.9

21.7
25.5
20.0

10.9
19.2
13.7

18.3
16.9
18.0

13.7
14.9
12.0

10.9
12.9
10.3

15.4
20.9
16.9

11.2
17.7
19.4

8.3
9.4
10.9

11.2
8.9
16.0

17.2
17.4
17.2

12.6
14.6
19.7

25.2
23.2
16.0

4.9
2.0
4.0

11.7
10.9
16.9

9.7
23.5
25.7

25.2
23.7
24.9

24.6
18.3
22.9

16.3
20.0
14.6

6.0
12.6
10.0

11.4
10.6
16.9

20.6
18.3
17.2

8.0
4.3
10.9

22.9
20.0
19.2

21.7
20.6
23.5

14.6
20.3
13.2

16.0
20.9
29.5

9.2
12.0
7.7

11.4



8.9
12.3
7.4

31.2
24.6
16.9

7.7
10.3
8.6

14.9
14.3
15.7

20.3
22.0
24.3

13.2
14.3
6.6

23.2
15.7
24.9

22.6
17.7
15.7

12.9
12.9
11.4

21.5
21.2
24.0

13.7
12.3
13.2

13.4
12.3
17.2

17.7
21.2
21.5

24.9
23.2
16.9

15.7
16.6
14.3










11.7
16.0

18.0
24.3
24.9

8.0
3.7
5.7

20.6
12.3
17.2

15.2
13.4
22.3

12.9
11.4
7.2



14.9

23.2
18.3
15.4

17.2
19.7
14.6

13.2
8.9
6.0

20.6
19.4
28.0

17.4
20.0
14.9

11.2
12.9
12.9

14.6
19.7
20.9

15.4
8.6
10.0

16.0
21.5




































17.7

11.2
7.2
16.0

16.9
11.4
6.9

5.7
8.3
6.9

16.9
15.4
17.7

11.4
8.0
13.4

19.2
17.4
17.2

22.0
18.9
30.0

13.2
23.2
14.9

24.0
14.3
23.5

13.7
21.5
30.6

10.6
10.9
6.9

19.2
20.3


15.4
18.9
15.4

22.0
20.3
22.0

10.6
15.7
13.2

0.6
5.4



18.3
13.2

20.6
12.3


24.6



14.0
16.0
11.2

11.2
8.6
9.7

17.4
19.7
14.0

25.7
21.7
25.7

19.2
18.0



15.4
20.0

24.9
23.2
18.9

7.4
8.0
11.2

24.3
24.9
22.3

12.0
9.4
9.7

23.7
20.3


6.6
12.6
11.2

15.7
9.7
13.7

18.6
16.0
20.9

27.2
33.7
34.6

21.5
18.9
20.3

10.6
8.9
3.1

15.7
12.3
30.3

36.3
21.5
18.3

11.4
17.7
16.6

18.6
25.7
36.6

6.3
7.2
10.9

16.9




15.7
27.7

24.9
26.6
27.2

13.2
11.4
15.4

17.4
22.0
20.3

7.4
7.4
4.3

19.4
25.2
19.2


16.0
16.0

26.3
16.6
15.7

21.5
14.9
16.6

4.6
13.2
25.7

6.6
1.7


23.7
23.7
24.6

18.6
29.7
29.5

19.2
22.3
14.9

12.3
12.3
14.9

11.2
8.3
9.4


5.7
4.0

24.6
23.2


20.3
22.0
30.0

17.4
17.7
24.9

12.9
12.9


































11.7
12.6
15.2

10.9
10.0
17.7

12.3
4.6
9.7

12.6
13.7
13.2

19.7
20.6
19.4

17.4
15.2
17.2

17.2
16.6
17.2

5.7
11.2
14.6

7.7
8.3
9.4

14.0
14.6
11.4

20.6
17.2
16.6

12.9
19.2
12.9

13.2
19.7
17.2

15.2
14.3
20.0

8.3
4.3
6.6

1.7
4.6


7.7
12.3
17.4

16.0
18.6
15.7

13.7
20.3
10.6

14.3
10.0
18.9

16.6
16.6
18.3

20.3
17.7
19.4

13.4
16.6
10.3

17.7
14.0
17.2

9.4
12.0
10.6

18.3
15.4
19.4

